SlNo,Slide_No,State,District,Slide_Name,Latitude,Longitude,History,event_date,rainfall_mm
22783,MZ/AZL/84A10/2024/083,Mizoram,Aizawl,,23.68361111,92.72277778,28 May 2024,2024-05-28,66.74999817460775
22788,MZ/AZL/84A10/2024/088,Mizoram,Aizawl,,23.66027778,92.72694444,28 May 2024,2024-05-28,66.74999817460775
22790,MZ/AZL/84A10/2024/090,Mizoram,Aizawl,,23.64388889,92.72583333,28 May 2024,2024-05-28,66.74999817460775
22791,MZ/AZL/84A10/2024/091,Mizoram,Aizawl,,23.635000228881836,92.72361111,28 May 2024,2024-05-28,66.74999817460775
22793,MZ/AZL/84A10/2024/093,Mizoram,Aizawl,,23.46777778,92.74111111,28 May 2024,2024-05-28,84.40999794006348
22794,MZ/AZL/84A11/2024/094,Mizoram,Aizawl,,23.46805556,92.71638889,28 May 2024,2024-05-28,84.40999794006348
22795,MZ/AZL/84A11/2024/095,Mizoram,Aizawl,,23.47249984741211,92.71444444,28 May 2024,2024-05-28,84.40999794006348
22797,MZ/AZL/84A11/2024/097,Mizoram,Aizawl,,23.489999771118164,92.70555556,28 May 2024,2024-05-28,84.40999794006348
22798,MZ/AZL/84A11/2024/098,Mizoram,Aizawl,,23.49722222,92.70333333,28 May 2024,2024-05-28,84.40999794006348
22799,MZ/AZL/84A10/2024/099,Mizoram,Aizawl,,23.51361111,92.69833333,28 May 2024,2024-05-28,60.93499866127968
22800,MZ/AZL/84A10/2024/100,Mizoram,Aizawl,,23.53666667,92.69750213623047,28 May 2024,2024-05-28,60.93499866127968
22801,MZ/AZL/84A10/2024/101,Mizoram,Aizawl,,23.54166667,92.70194444,28 May 2024,2024-05-28,65.04499828070402
22802,MZ/AZL/84A10/2024/102,Mizoram,Aizawl,,23.54277778,92.70333333,28 May 2024,2024-05-28,65.04499828070402
22803,MZ/AZL/84A10/2024/103,Mizoram,Aizawl,,23.52944444,92.72944444,28 May 2024,2024-05-28,65.04499828070402
22804,MZ/AZL/84A10/2024/104,Mizoram,Aizawl,,23.53083333,92.73055556,28 May 2024,2024-05-28,65.04499828070402
22805,MZ/AZL/84A10/2024/105,Mizoram,Aizawl,,23.53111111,92.73361111,28 May 2024,2024-05-28,65.04499828070402
22806,MZ/AZL/84A10/2024/106,Mizoram,Aizawl,,23.53083333,92.73333333,28 May 2024,2024-05-28,65.04499828070402
22807,MZ/AZL/84A10/2024/107,Mizoram,Aizawl,,23.56388889,92.70805556,28 May 2024,2024-05-28,65.04499828070402
22808,MZ/AZL/84A10/2024/108,Mizoram,Aizawl,,23.56416667,92.70805556,28 May 2024,2024-05-28,65.04499828070402
22809,MZ/AZL/84A10/2024/109,Mizoram,Aizawl,,23.565000534057617,92.70777778,28 May 2024,2024-05-28,65.04499828070402
22810,MZ/AZL/84A10/2024/110,Mizoram,Aizawl,,23.56666667,92.70888889,28 May 2024,2024-05-28,65.04499828070402
22811,MZ/AZL/84A09/2024/111,Mizoram,Aizawl,,23.77305556,92.74361111,28 May 2024,2024-05-28,71.20499910414219
22812,MZ/AZL/84A13/2024/112,Mizoram,Aizawl,,23.77472222,92.76194444,28 May 2024,2024-05-28,71.20499910414219
22813,MZ/AZL/84A13/2024/113,Mizoram,Aizawl,,23.77361111,92.76111111,28 May 2024,2024-05-28,71.20499910414219
22814,MZ/AZL/84A10/2024/114,Mizoram,Aizawl,,23.74861111,92.73861111,28 May 2024,2024-05-28,71.20499910414219
22815,MZ/AZL/84A10/2024/115,Mizoram,Aizawl,,23.610000610351562,92.72083333,28 May 2024,2024-05-28,66.74999817460775
22816,MZ/AZL/84A10/2024/116,Mizoram,Aizawl,,23.60666667,92.72305556,28 May 2024,2024-05-28,66.74999817460775
22826,MZ/AZL/84A10/2024/127,Mizoram,Aizawl,,23.65388889,92.72444444,28 May 2024,2024-05-28,66.74999817460775
22827,MZ/AZL/84A10/2024/128,Mizoram,Aizawl,,23.65416667,92.71777778,28 May 2024,2024-05-28,66.74999817460775
22828,MZ/AZL/84A10/2024/129,Mizoram,Aizawl,,23.655000686645508,92.71444444,28 May 2024,2024-05-28,66.74999817460775
22829,MZ/AZL/84A10/2024/130,Mizoram,Aizawl,,23.65416667,92.69000244140625,28 May 2024,2024-05-28,65.56499870866537
22830,MZ/AZL/84A10/2024/131,Mizoram,Aizawl,,23.66055556,92.67277778,28 May 2024,2024-05-28,65.56499870866537
22831,MZ/AZL/84A10/2024/132,Mizoram,Aizawl,,23.66083333,92.67277778,28 May 2024,2024-05-28,65.56499870866537
22832,MZ/AZL/84A10/2024/133,Mizoram,Aizawl,,23.65777778,92.67444444,28 May 2024,2024-05-28,65.56499870866537
22833,MZ/AZL/84A10/2024/134,Mizoram,Aizawl,,23.65861111,92.70583333,28 May 2024,2024-05-28,66.74999817460775
22834,MZ/AZL/84A10/2024/135,Mizoram,Aizawl,,23.68143611,92.72144167,28 May 2024,2024-05-28,66.74999817460775
22835,MZ/AZL/84A14/2024/136,Mizoram,Aizawl,,23.73555556,92.78833333,28 May 2024,2024-05-28,71.20499910414219
22836,MZ/AZL/84A14/2024/137,Mizoram,Aizawl,,23.72694444,92.79527778,28 May 2024,2024-05-28,71.20499910414219
22837,MZ/AZL/84A14/2024/138,Mizoram,Aizawl,,23.73277778,92.79722222,28 May 2024,2024-05-28,71.20499910414219
22838,MZ/AZL/84A14/2024/139,Mizoram,Aizawl,,23.73416667,92.79861111,28 May 2024,2024-05-28,71.20499910414219
22839,MZ/AZL/84A14/2024/140,Mizoram,Aizawl,,23.74555556,92.79444444,28 May 2024,2024-05-28,71.20499910414219
22840,MZ/AZL/84A14/2024/141,Mizoram,Aizawl,,23.73666667,92.79722222,28 May 2024,2024-05-28,71.20499910414219
22841,MZ/AZL/84A14/2024/142,Mizoram,Aizawl,,23.73638889,92.79805556,28 May 2024,2024-05-28,71.20499910414219
22842,MZ/AZL/84A14/2024/143,Mizoram,Aizawl,,23.73583333,92.79888889,28 May 2024,2024-05-28,71.20499910414219
22843,MZ/AZL/84A14/2024/144,Mizoram,Aizawl,,23.73638889,92.80000305175781,28 May 2024,2024-05-28,71.20499910414219
22844,MZ/AZL/84A14/2024/145,Mizoram,Aizawl,,23.73555556,92.80027778,28 May 2024,2024-05-28,71.20499910414219
22845,MZ/AZL/84A14/2024/146,Mizoram,Aizawl,,23.71972222,92.79777778,28 May 2024,2024-05-28,71.20499910414219
22846,MZ/AZL/84A14/2024/0147,Mizoram,Aizawl,,23.72222222,92.80138889,28 May 2024,2024-05-28,71.00999707728624
22848,MZ/AZL/84A14/2024/149,Mizoram,Aizawl,,23.73305556,92.84777778,28 May 2024,2024-05-28,71.00999707728624
22849,MZ/AZL/84A13/2024/150,Mizoram,Aizawl,,23.76083333,92.84750366210938,28 May 2024,2024-05-28,71.00999707728624
22850,MZ/AZL/84A13/2024/151,Mizoram,Aizawl,,23.86972222,92.87611111,28 May 2024,2024-05-28,81.73499824851751
22851,MZ/AZL/84A13/2024/152,Mizoram,Aizawl,,23.80750556,92.83417222,28 May 2024,2024-05-28,81.73499824851751
22852,MZ/SER/84A15/2024/153,Mizoram,Serchhip,,23.47694444,92.857846,28 May 2024,2024-05-28,96.51499773561954
22853,MZ/SER/84A15/2024/154,Mizoram,Serchhip,,23.471041,92.85502624511719,28 May 2024,2024-05-28,96.51499773561954
22854,MZ/SER/84A15/2024/155,Mizoram,Serchhip,,23.465558,92.855991,28 May 2024,2024-05-28,96.51499773561954
22855,MZ/SER/84A15/2024/156,Mizoram,Serchhip,,23.463164,92.854672,28 May 2024,2024-05-28,96.51499773561954
22856,MZ/SER/84A15/2024/157,Mizoram,Serchhip,,23.312589645385742,92.85641479492188,28 May 2024,2024-05-28,109.87499913200736
22857,MZ/SER/84A15/2024/158,Mizoram,Serchhip,,23.288812,92.864763,28 May 2024,2024-05-28,100.96499685198069
22858,MZ/SER/84A15/2024/159,Mizoram,Serchhip,,23.281264,92.869279,28 May 2024,2024-05-28,100.96499685198069
22859,MZ/SER/84A15/2024/160,Mizoram,Serchhip,,23.379441,92.844081,28 May 2024,2024-05-28,109.87499913200736
22860,MZ/SER/84A15/2024/161,Mizoram,Serchhip,,23.38150978088379,92.844938,28 May 2024,2024-05-28,109.87499913200736
22861,MZ/SER/84A15/2024/162,Mizoram,Serchhip,,23.38217544555664,92.843876,28 May 2024,2024-05-28,109.87499913200736
22862,MZ/SER/84A15/2024/163,Mizoram,Serchhip,,23.38277244567871,92.845187,28 May 2024,2024-05-28,109.87499913200736
22863,MZ/SER/84A15/2024/164,Mizoram,Serchhip,,23.381532669067383,92.854115,28 May 2024,2024-05-28,109.87499913200736
22864,MZ/SER/84A15/2024/165,Mizoram,Serchhip,,23.387941360473633,92.842291,28 May 2024,2024-05-28,109.87499913200736
22865,MZ/SER/84A16/2024/166,Mizoram,Serchhip,,23.237077,92.910043,28 May 2024,2024-05-28,87.16499782726169
22866,MZ/SER/84E04/2024/167,Mizoram,Serchhip,,23.126631,93.064946,28 May 2024,2024-05-28,64.13999795913696
23728,MIZ/AZL/84A15/2025/016,Mizoram,Aizawl,,23.410771,92.753123,28 May 2024,2024-05-28,84.40999794006348
23088,MIZ/AZL/2024/220,Mizoram,Aizawl,,23.60861111,92.85055556,28 May 2024,2024-05-28,55.184998363256454
23096,MIZ/AZL/2024/228,Mizoram,Aizawl,,23.73222222,92.75,28 May 2024,2024-05-28,71.20499910414219
23097,MIZ/AZL/2024/229,Mizoram,Aizawl,,23.73194444,92.75,28 May 2024,2024-05-28,71.20499910414219
23098,MIZ/AZL/2024/230,Mizoram,Aizawl,,23.74083333,92.74111111,28 May 2024,2024-05-28,71.20499910414219
23103,MIZ/AZL/2024/235,Mizoram,Aizawl,,23.76972222,92.74472222,28 May 2024,2024-05-28,71.20499910414219
23115,MIZ/AZL/2024/247,Mizoram,Aizawl,,23.74916667,92.69416667,28 May 2024,2024-05-28,70.93499918468297
23121,MIZ/AZL/2024/254,Mizoram,Aizawl,,23.69277778,92.72055556,28 May 2024,2024-05-28,66.74999817460775
23132,MIZ/AZL/2024/265,Mizoram,Aizawl,,23.70972222,92.72222222,28 May 2024,2024-05-28,71.20499910414219
23133,MIZ/AZL/2024/266,Mizoram,Aizawl,,23.69944444,92.71972222,28 May 2024,2024-05-28,66.74999817460775
23145,MIZ/AZL/2024/278,Mizoram,Aizawl,,23.66416667,92.72055556,28 May 2024,2024-05-28,66.74999817460775
23146,MIZ/AZL/2024/279,Mizoram,Aizawl,,23.66055556,92.72527778,28 May 2024,2024-05-28,66.74999817460775
23147,MIZ/AZL/2024/280,Mizoram,Aizawl,,23.65999984741211,92.72638889,28 May 2024,2024-05-28,66.74999817460775
23148,MIZ/AZL/2024/281,Mizoram,Aizawl,,23.65527778,92.72694444,28 May 2024,2024-05-28,66.74999817460775
23149,MIZ/AZL/2024/282,Mizoram,Aizawl,,23.65138889,92.72694444,28 May 2024,2024-05-28,66.74999817460775
23150,MIZ/AZL/2024/283,Mizoram,Aizawl,,23.64555556,92.72444444,28 May 2024,2024-05-28,66.74999817460775
23152,MIZ/AZL/2024/285,Mizoram,Aizawl,,23.64444444,92.72527778,28 May 2024,2024-05-28,66.74999817460775
23153,MIZ/AZL/2024/286,Mizoram,Aizawl,,23.64166667,92.72416667,28 May 2024,2024-05-28,66.74999817460775
23154,MIZ/AZL/2024/287,Mizoram,Aizawl,,23.64083333,92.72472222,28 May 2024,2024-05-28,66.74999817460775
23155,MIZ/AZL/2024/288,Mizoram,Aizawl,,23.637500762939453,92.72277778,28 May 2024,2024-05-28,66.74999817460775
23160,MIZ/AZL/2024/294,Mizoram,Aizawl,,23.62611111,92.72638889,28 May 2024,2024-05-28,66.74999817460775
23161,MIZ/AZL/2024/295,Mizoram,Aizawl,,23.63249969482422,92.72388889,28 May 2024,2024-05-28,66.74999817460775
23163,MIZ/AZL/2024/297,Mizoram,Aizawl,,23.62972222,92.72555556,28 May 2024,2024-05-28,66.74999817460775
23167,MIZ/AZL/2024/302,Mizoram,Aizawl,,23.61611111,92.71722222,28 May 2024,2024-05-28,66.74999817460775
23170,MIZ/AZL/2024/305,Mizoram,Aizawl,,23.61861111,92.72611111,28 May 2024,2024-05-28,66.74999817460775
23171,MIZ/AZL/2024/306,Mizoram,Aizawl,,23.60555556,92.7249984741211,28 May 2024,2024-05-28,66.74999817460775
23177,MIZ/AZL/2024/312,Mizoram,Aizawl,,23.59194444,92.75055556,28 May 2024,2024-05-28,65.04499828070402
23178,MIZ/AZL/2024/313,Mizoram,Aizawl,,23.594999313354492,92.81611111,28 May 2024,2024-05-28,81.01499701291323
23184,MIZ/AZL/2024/319,Mizoram,Aizawl,,23.60861111,92.80972222,28 May 2024,2024-05-28,55.184998363256454
23188,MIZ/AZL/2024/323,Mizoram,Aizawl,,23.60972222,92.80916667,28 May 2024,2024-05-28,55.184998363256454
23189,MIZ/AZL/2024/324,Mizoram,Aizawl,,23.61361111,92.80777778,28 May 2024,2024-05-28,55.184998363256454
23192,MIZ/AZL/2024/327,Mizoram,Aizawl,,23.61222222,92.80527778,28 May 2024,2024-05-28,55.184998363256454
23193,MIZ/AZL/2024/328,Mizoram,Aizawl,,23.61138889,92.80333333,28 May 2024,2024-05-28,55.184998363256454
23207,MIZ/AZL/2024/342,Mizoram,Aizawl,,23.61611111,92.79777778,28 May 2024,2024-05-28,66.74999817460775
23208,MIZ/AZL/2024/343,Mizoram,Aizawl,,23.61472222,92.79583333,28 May 2024,2024-05-28,66.74999817460775
23209,MIZ/AZL/2024/344,Mizoram,Aizawl,,23.614999771118164,92.79222222,28 May 2024,2024-05-28,66.74999817460775
23211,MIZ/AZL/2024/346,Mizoram,Aizawl,,23.61861111,92.79000091552734,28 May 2024,2024-05-28,66.74999817460775
23214,MIZ/AZL/2024/350,Mizoram,Aizawl,,23.62333333,92.78888889,28 May 2024,2024-05-28,66.74999817460775
23216,MIZ/AZL/2024/352,Mizoram,Aizawl,,23.62527778,92.78638889,28 May 2024,2024-05-28,66.74999817460775
23229,MIZ/AZL/2024/365,Mizoram,Aizawl,,23.59527778,92.71722222,28 May 2024,2024-05-28,65.04499828070402
23230,MIZ/AZL/2024/366,Mizoram,Aizawl,,23.59055556,92.71611111,28 May 2024,2024-05-28,65.04499828070402
23231,MIZ/AZL/2024/367,Mizoram,Aizawl,,23.59027778,92.71583333,28 May 2024,2024-05-28,65.04499828070402
23246,MIZ/AZL/2024/382,Mizoram,Aizawl,,23.57138889,92.70972222,28 May 2024,2024-05-28,65.04499828070402
23247,MIZ/AZL/2024/383,Mizoram,Aizawl,,23.57055556,92.70888889,28 May 2024,2024-05-28,65.04499828070402
23248,MIZ/AZL/2024/384,Mizoram,Aizawl,,23.57027778,92.70722222,28 May 2024,2024-05-28,65.04499828070402
23249,MIZ/AZL/2024/385,Mizoram,Aizawl,,23.55388889,92.70472222,28 May 2024,2024-05-28,65.04499828070402
23250,MIZ/AZL/2024/386,Mizoram,Aizawl,,23.55444444,92.70527778,28 May 2024,2024-05-28,65.04499828070402
23253,MIZ/AZL/2024/389,Mizoram,Aizawl,,23.549999237060547,92.70444444,28 May 2024,2024-05-28,65.04499828070402
23254,MIZ/AZL/2024/390,Mizoram,Aizawl,,23.53222222,92.73500061035156,28 May 2024,2024-05-28,65.04499828070402
23264,MIZ/AZL/2024/401,Mizoram,Aizawl,,23.53555556,92.72333333,28 May 2024,2024-05-28,65.04499828070402
23272,MIZ/AZL/2024/409,Mizoram,Aizawl,,23.54833333,92.71083333,28 May 2024,2024-05-28,65.04499828070402
23277,MIZ/AZL/2024/414,Mizoram,Aizawl,,23.54888889,92.70555556,28 May 2024,2024-05-28,65.04499828070402
23278,MIZ/AZL/2024/415,Mizoram,Aizawl,,23.545000076293945,92.70333333,28 May 2024,2024-05-28,65.04499828070402
23279,MIZ/AZL/2024/416,Mizoram,Aizawl,,23.54027778,92.70138889,28 May 2024,2024-05-28,65.04499828070402
23283,MIZ/AZL/2024/420,Mizoram,Aizawl,,23.53694444,92.69750213623047,28 May 2024,2024-05-28,60.93499866127968
23284,MIZ/AZL/2024/421,Mizoram,Aizawl,,23.53611111,92.69777778,28 May 2024,2024-05-28,60.93499866127968
23285,MIZ/AZL/2024/422,Mizoram,Aizawl,,23.53555556,92.69694444,28 May 2024,2024-05-28,60.93499866127968
23289,MIZ/AZL/2024/426,Mizoram,Aizawl,,23.53027778,92.69666667,28 May 2024,2024-05-28,60.93499866127968
23290,MIZ/AZL/2024/427,Mizoram,Aizawl,,23.52861111,92.69750213623047,28 May 2024,2024-05-28,60.93499866127968
23291,MIZ/AZL/2024/428,Mizoram,Aizawl,,23.52777778,92.69861111,28 May 2024,2024-05-28,60.93499866127968
23294,MIZ/AZL/2024/431,Mizoram,Aizawl,,23.52277778,92.70277778,28 May 2024,2024-05-28,65.04499828070402
23297,MIZ/AZL/2024/435,Mizoram,Aizawl,,23.51444444,92.69805556,28 May 2024,2024-05-28,60.93499866127968
23299,MIZ/AZL/2024/437,Mizoram,Aizawl,,23.51055556,92.69972222,28 May 2024,2024-05-28,60.93499866127968
23300,MIZ/AZL/2024/438,Mizoram,Aizawl,,23.50861111,92.69805556,28 May 2024,2024-05-28,60.93499866127968
23301,MIZ/AZL/2024/439,Mizoram,Aizawl,,23.50694444,92.69638889,28 May 2024,2024-05-28,60.93499866127968
23303,MIZ/AZL/2024/441,Mizoram,Aizawl,,23.50527778,92.69750213623047,28 May 2024,2024-05-28,60.93499866127968
23306,MIZ/AZL/2024/444,Mizoram,Aizawl,,23.55027778,92.70444444,28 May 2024,2024-05-28,65.04499828070402
23316,MIZ/AZL/2024/454,Mizoram,Aizawl,,23.54305556,92.70055556,28 May 2024,2024-05-28,65.04499828070402
23321,MIZ/AZL/2024/459,Mizoram,Aizawl,,23.53972222,92.69944444,28 May 2024,2024-05-28,60.93499866127968
23322,MIZ/AZL/2024/460,Mizoram,Aizawl,,23.53777778,92.69833333,28 May 2024,2024-05-28,60.93499866127968
23327,MIZ/AZL/2024/465,Mizoram,Aizawl,,23.54277778,92.67638889,28 May 2024,2024-05-28,60.93499866127968
23331,MIZ/AZL/2024/469,Mizoram,Aizawl,,23.54277778,92.67472222,28 May 2024,2024-05-28,60.93499866127968
23333,MIZ/AZL/2024/471,Mizoram,Aizawl,,23.54333333,92.66472222,28 May 2024,2024-05-28,60.93499866127968
23336,MIZ/AZL/2024/474,Mizoram,Aizawl,,23.53944444,92.66527778,28 May 2024,2024-05-28,60.93499866127968
23338,MIZ/AZL/2024/476,Mizoram,Aizawl,,23.53888889,92.6624984741211,28 May 2024,2024-05-28,60.93499866127968
23345,MIZ/AZL/2024/483,Mizoram,Aizawl,,23.53944444,92.65888889,28 May 2024,2024-05-28,60.93499866127968
23346,MIZ/AZL/2024/484,Mizoram,Aizawl,,23.53611111,92.65527778,28 May 2024,2024-05-28,60.93499866127968
23351,MIZ/AZL/2024/489,Mizoram,Aizawl,,23.45083333,92.68250274658203,28 May 2024,2024-05-28,74.39499846473336
23360,MIZ/AZL/2024/498,Mizoram,Aizawl,,23.44805556,92.68333333,28 May 2024,2024-05-28,74.39499846473336
23362,MIZ/AZL/2024/500,Mizoram,Aizawl,,23.44333333,92.68527778,28 May 2024,2024-05-28,74.39499846473336
23365,MIZ/AZL/2024/503,Mizoram,Aizawl,,23.42722222,92.71277778,28 May 2024,2024-05-28,84.40999794006348
23367,MIZ/AZL/2024/505,Mizoram,Aizawl,,23.41694444,92.71805556,28 May 2024,2024-05-28,84.40999794006348
23373,MIZ/AZL/2024/511,Mizoram,Aizawl,,23.40999984741211,92.74944444,28 May 2024,2024-05-28,84.40999794006348
23388,MIZ/AZL/2024/526,Mizoram,Aizawl,,23.37972222,92.75166667,28 May 2024,2024-05-28,99.1449979916215
23396,MIZ/AZL/2024/534,Mizoram,Aizawl,,23.35694444,92.77027778,28 May 2024,2024-05-28,99.1449979916215
23397,MIZ/AZL/2024/535,Mizoram,Aizawl,,23.35638889,92.77027778,28 May 2024,2024-05-28,99.1449979916215
23401,MIZ/AZL/2024/539,Mizoram,Aizawl,,23.39166667,92.75527778,28 May 2024,2024-05-28,99.1449979916215
23410,MIZ/AZL/2024/548,Mizoram,Aizawl,,23.43194444,92.76083333,28 May 2024,2024-05-28,84.40999794006348
23414,MIZ/AZL/2024/552,Mizoram,Aizawl,,23.44138889,92.77888889,28 May 2024,2024-05-28,84.40999794006348
23420,MIZ/AZL/2024/559,Mizoram,Aizawl,,23.48555556,92.70305556,28 May 2024,2024-05-28,84.40999794006348
23421,MIZ/AZL/2024/561,Mizoram,Aizawl,,23.49083333,92.70555556,28 May 2024,2024-05-28,84.40999794006348
23427,MIZ/AZL/2024/567,Mizoram,Aizawl,,23.49861111,92.70388889,28 May 2024,2024-05-28,84.40999794006348
23431,MIZ/AZL/2024/571,Mizoram,Aizawl,,23.68277778,92.85749816894531,28 May 2024,2024-05-28,55.184998363256454
23432,MIZ/AZL/2024/572,Mizoram,Aizawl,,23.68305556,92.85749816894531,28 May 2024,2024-05-28,55.184998363256454
23436,MIZ/AZL/2024/576,Mizoram,Aizawl,,23.68638889,92.85833333,28 May 2024,2024-05-28,55.184998363256454
23438,MIZ/AZL/2024/578,Mizoram,Aizawl,,23.69472222,92.85972222,28 May 2024,2024-05-28,55.184998363256454
23439,MIZ/AZL/2024/579,Mizoram,Aizawl,,23.71416667,92.85805556,28 May 2024,2024-05-28,71.00999707728624
23442,MIZ/AZL/2024/582,Mizoram,Aizawl,,23.72722222,92.85472222,28 May 2024,2024-05-28,71.00999707728624
23443,MIZ/AZL/2024/583,Mizoram,Aizawl,,23.72972222,92.85305556,28 May 2024,2024-05-28,71.00999707728624
23446,MIZ/AZL/2024/586,Mizoram,Aizawl,,23.73111111,92.84638889,28 May 2024,2024-05-28,71.00999707728624
23447,MIZ/AZL/2024/587,Mizoram,Aizawl,,23.73361111,92.84305556,28 May 2024,2024-05-28,71.00999707728624
23459,MIZ/AZL/2024/599,Mizoram,Aizawl,,23.73833333,92.81333333,28 May 2024,2024-05-28,71.00999707728624
23461,MIZ/AZL/2024/601,Mizoram,Aizawl,,23.73472222,92.81333333,28 May 2024,2024-05-28,71.00999707728624
23465,MIZ/AZL/2024/605,Mizoram,Aizawl,,23.729999542236328,92.75833333,28 May 2024,2024-05-28,71.20499910414219
23468,MIZ/AZL/2024/608,Mizoram,Aizawl,,23.73055556,92.75861111,28 May 2024,2024-05-28,71.20499910414219
23481,MIZ/AZL/2024/621,Mizoram,Aizawl,,23.72222222,92.79861111,28 May 2024,2024-05-28,71.20499910414219
23498,MIZ/AZL/2024/638,Mizoram,Aizawl,,23.73583333,92.85194444,28 May 2024,2024-05-28,71.00999707728624
23505,MIZ/AZL/2024/645,Mizoram,Aizawl,,23.77777778,92.847900390625,28 May 2024,2024-05-28,71.00999707728624
23507,MIZ/AZL/2024/647,Mizoram,Aizawl,,23.77750015258789,92.84833333,28 May 2024,2024-05-28,71.00999707728624
23508,MIZ/AZL/2024/648,Mizoram,Aizawl,,23.77833333,92.84666667,28 May 2024,2024-05-28,71.00999707728624
23512,MIZ/AZL/2024/652,Mizoram,Aizawl,,23.77361111,92.84944444,28 May 2024,2024-05-28,71.00999707728624
23517,MIZ/AZL/2024/657,Mizoram,Aizawl,,23.82638889,92.8324966430664,28 May 2024,2024-05-28,81.73499824851751
23521,MIZ/AZL/2024/661,Mizoram,Aizawl,,23.84777778,92.83694444,28 May 2024,2024-05-28,81.73499824851751
23582,MIZ/AZL/2024/754,Mizoram,Aizawl,,23.10172778,93.20231944,28 May 2024,2024-05-28,58.45999866351485
23588,MIZ/AZL/2024/760,Mizoram,Aizawl,,23.09561111,93.20786389,28 May 2024,2024-05-28,52.534998662769794
23596,MIZ/AZL/2024/768,Mizoram,Aizawl,,23.11097526550293,93.21260278,28 May 2024,2024-05-28,58.45999866351485
23692,MIZ/KOL/2024/866,Mizoram,Kolasib,,24.425899505615234,93.13580556,28 May 2024,2024-05-28,127.02999714389443
23707,MIZ/KOL/2024/881,Mizoram,Kolasib,,24.56925833,93.177275,28 May 2024,2024-05-28,104.47999730706215
23710,MIZ/KOL/2024/884,Mizoram,Kolasib,,24.52607536315918,93.05379167,28 May 2024,2024-05-28,102.14499758929014
20644,7246,Meghalaya,Eastern-West Khasi Hill,,25.68798889,91.65838889,28 May 2024,2024-05-28,66.51499886251986
22817,MZ/AZL/84A10/2024/117,Mizoram,Aizawl,,23.592500686645508,92.71666667,28 May 2024,2024-05-28,65.04499828070402
22818,MZ/AZL/84A10/2024/118,Mizoram,Aizawl,,23.58722222,92.71361111,28 May 2024,2024-05-28,65.04499828070402
22819,MZ/AZL/84A10/2024/119,Mizoram,Aizawl,,23.57694444,92.71305556,28 May 2024,2024-05-28,65.04499828070402
22820,MZ/AZL/84A10/2024/121,Mizoram,Aizawl,,23.58027778,92.71499633789062,28 May 2024,2024-05-28,65.04499828070402
22821,MZ/AZL/84A10/2024/122,Mizoram,Aizawl,,23.58138889,92.71416667,28 May 2024,2024-05-28,65.04499828070402
22822,MZ/AZL/84A10/2024/123,Mizoram,Aizawl,,23.58694444,92.71749877929688,28 May 2024,2024-05-28,65.04499828070402
22823,MZ/AZL/84A10/2024/124,Mizoram,Aizawl,,23.58555556,92.71583333,28 May 2024,2024-05-28,65.04499828070402
22824,MZ/AZL/84A10/2024/125,Mizoram,Aizawl,,23.58583333,92.71638889,28 May 2024,2024-05-28,65.04499828070402
22825,MZ/AZL/84A10/2024/126,Mizoram,Aizawl,,23.58638889,92.71583333,28 May 2024,2024-05-28,65.04499828070402
23712,MZ/AZL/84A10/2024/120,Mizoram,Aizawl,,23.57722222,92.71222222,28 May 2024,2024-05-28,65.04499828070402
23526,MIZ/AZL/2024/666,Mizoram,Aizawl,,23.88583333,92.85055556,28 September 2024,2024-09-28,0.0
23527,MIZ/AZL/2024/667,Mizoram,Aizawl,,23.89277778,92.85083333,28 September 2024,2024-09-28,0.0
23529,MIZ/AZL/2024/669,Mizoram,Aizawl,,23.89305556,92.84722222,28 September 2024,2024-09-28,0.0
23533,MIZ/AZL/2024/705,Mizoram,Aizawl,,24.03503889,93.54139444,28 September 2024,2024-09-28,0.26499998569488525
23537,MIZ/AZL/2024/709,Mizoram,Aizawl,,24.10864167,93.54198333,28 September 2024,2024-09-28,1.010000005364418
23538,MIZ/AZL/2024/710,Mizoram,Aizawl,,24.12682222,93.54013889,28 September 2024,2024-09-28,1.010000005364418
23551,MIZ/AZL/2024/723,Mizoram,Aizawl,,24.33300556,93.65357222,28 September 2024,2024-09-28,1.6599999396130443
23559,MIZ/AZL/2024/731,Mizoram,Aizawl,,24.49282455444336,93.58643611,28 September 2024,2024-09-28,1.1299999877810478
23562,MIZ/AZL/2024/734,Mizoram,Aizawl,,24.52308611,93.57206944,28 September 2024,2024-09-28,0.9949999861419201
23563,MIZ/AZL/2024/735,Mizoram,Aizawl,,24.48338333,93.58848056,28 September 2024,2024-09-28,1.1299999877810478
23565,MIZ/KOL/2024/737,Mizoram,Kolasib,,24.48857222,93.36792222,28 September 2024,2024-09-28,0.03999999910593033
23576,MIZ/KOL/2024/748,Mizoram,Kolasib,,24.70553333,93.33064167,28 September 2024,2024-09-28,0.3149999901652336
23584,MIZ/AZL/2024/756,Mizoram,Aizawl,,23.10184722,93.20138889,28 September 2024,2024-09-28,0.0
23600,MIZ/AZL/2024/772,Mizoram,Aizawl,,23.25951944,93.15917222,28 September 2024,2024-09-28,0.0
23604,MIZ/AZL/2024/776,Mizoram,Aizawl,,23.32829167,93.12184167,28 September 2024,2024-09-28,0.0
23624,MIZ/AZL/2024/796,Mizoram,Aizawl,,23.35406111,93.04156111,28 September 2024,2024-09-28,0.0
